latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,confidence,bright_ti5,frp,daynight,type,month,year,season,low_confidence,nearest_landuse_class,distance_to_landuse_m,worldcover_class,jharkhand_district,label_final,ti_diff,log_frp,month_sin,month_cos,hour,hour_sin,hour_cos,daynight_bin,low_confidence_int,confidence_ordinal,source_cluster_id,n_detections_at_source,unique_days_active,days_active_span,predicted_class,prediction_confidence,prob_agricultural_burning,prob_forest_fire,prob_industrial,prob_quarry_mining,prob_vegetation_fire_open_scrub
23.76537,86.39206,305.2,0.39,0.36,2022-09-07,1950,n,280.83,0.68,N,2,9,2022,Monsoon,False,No OSM match,561.9,Bare/sparse vegetation,Dhanbad,Unclassified,24.370000000000005,0.5187937934151676,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7054_25645,181,174,728,Quarry/Mining,0.8537985,0.00036860583,0.0010629114,0.13596652,0.8537985,0.008803416
23.76986,86.38499,304.6,0.39,0.36,2022-09-07,1950,n,280.1,0.88,N,2,9,2022,Monsoon,False,No OSM match,642.5,Grassland,Dhanbad,Unclassified,24.5,0.6312717768418579,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7056_25643,50,50,723,Quarry/Mining,0.49866468,0.00058672583,0.000983729,0.49132448,0.49866468,0.008440444
23.7732,86.38559,305.36,0.39,0.36,2022-09-07,1950,n,280.24,0.88,N,2,9,2022,Monsoon,False,No OSM match,970.5,Bare/sparse vegetation,Dhanbad,Unclassified,25.120000000000005,0.6312717768418579,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7057_25643,72,70,724,Industrial,0.81709653,0.0008290545,0.001469776,0.81709653,0.16745038,0.013154271
23.77596,86.39002,304.34,0.39,0.36,2022-09-07,1950,n,280.75,0.89,N,2,9,2022,Monsoon,False,No OSM match,1202.2,Bare/sparse vegetation,Dhanbad,Unclassified,23.58999999999997,0.636576829071551,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7057_25645,189,179,726,Industrial,0.95115405,6.9834554e-05,0.00031031054,0.95115405,0.046521302,0.0019445043
23.77654,86.38619,303.64,0.39,0.36,2022-09-07,1950,n,279.92,0.89,N,2,9,2022,Monsoon,False,No OSM match,1324.4,Grassland,Dhanbad,Unclassified,23.71999999999997,0.636576829071551,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7058_25644,214,194,725,Industrial,0.9738931,4.8988164e-05,0.0002004047,0.9738931,0.02467413,0.0011833201
23.77873,86.39445,308.91,0.39,0.36,2022-09-07,1950,n,282.15,1.82,N,2,9,2022,Monsoon,False,No OSM match,839.0,Bare/sparse vegetation,Dhanbad,Unclassified,26.760000000000048,1.0367368849500225,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7058_25646,275,249,724,Industrial,0.63634914,0.0005524285,0.00085512444,0.63634914,0.3416344,0.02060893
23.7793,86.39062,311.38,0.39,0.36,2022-09-07,1950,n,281.48,0.89,N,2,9,2022,Monsoon,False,No OSM match,1229.7,Bare/sparse vegetation,Dhanbad,Unclassified,29.899999999999977,0.636576829071551,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7058_25645,415,337,728,Industrial,0.92497444,7.129838e-05,0.00032210583,0.92497444,0.0735178,0.0011142992
23.78207,86.39503,305.21,0.39,0.36,2022-09-07,1950,n,282.28,0.5,N,2,9,2022,Monsoon,False,No OSM match,978.6,Grassland,Dhanbad,Unclassified,22.930000000000007,0.4054651081081644,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7059_25646,498,374,729,Industrial,0.9946425,4.994836e-05,0.00019381181,0.9946425,0.0044866647,0.00062710285
23.78264,86.39121,307.3,0.39,0.36,2022-09-07,1950,n,281.84,0.96,N,2,9,2022,Monsoon,False,No OSM match,1328.4,Bare/sparse vegetation,Dhanbad,Unclassified,25.46000000000004,0.6729444732424258,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7059_25645,467,362,728,Industrial,0.99415046,4.2652147e-05,0.00017399825,0.99415046,0.0050077965,0.0006250341
23.67538,86.08447,306.33,0.4,0.37,2022-09-07,1951,n,278.04,1.02,N,2,9,2022,Monsoon,False,No OSM match,1534.1,Tree cover,Bokaro,Unclassified,28.289999999999964,0.7030975114131134,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7028_25554,304,270,720,Industrial,0.9980483,9.064162e-05,0.00018980834,0.9980483,0.0011751507,0.0004961449
23.67875,86.08505,305.06,0.4,0.37,2022-09-07,1951,n,278.36,0.98,N,2,9,2022,Monsoon,False,No OSM match,1192.1,Bare/sparse vegetation,Bokaro,Unclassified,26.69999999999999,0.6830968447064438,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25554,318,276,728,Industrial,0.9993173,3.0345462e-05,8.068704e-05,0.9993173,0.000455999,0.000115733594
23.68096,86.09338,307.83,0.4,0.37,2022-09-07,1951,n,277.49,1.09,N,2,9,2022,Monsoon,False,No OSM match,698.4,Tree cover,Bokaro,Unclassified,30.33999999999997,0.7371640659767197,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25557,311,260,728,Industrial,0.9992755,2.5673942e-05,6.437597e-05,0.9992755,0.00044308632,0.00019138855
23.68268,86.08175,304.01,0.4,0.37,2022-09-07,1951,n,278.64,0.61,N,2,9,2022,Monsoon,False,No OSM match,1184.8,Tree cover,Bokaro,Unclassified,25.370000000000005,0.4762341789963716,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7030_25553,61,60,723,Industrial,0.996416,0.0004696969,0.00047284208,0.996416,0.0013036883,0.0013378174
23.69727,86.07632,329.19,0.4,0.37,2022-09-07,1951,n,278.9,3.45,N,2,9,2022,Monsoon,False,No OSM match,1502.8,Grassland,Bokaro,Unclassified,50.29000000000002,1.4929040961781488,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7034_25552,80,76,709,Industrial,0.96678114,0.011844548,0.0015014494,0.96678114,0.006181194,0.013691683
23.69785,86.07244,316.77,0.4,0.37,2022-09-07,1951,n,279.07,3.45,N,2,9,2022,Monsoon,False,No OSM match,1105.4,Tree cover,Bokaro,Unclassified,37.69999999999999,1.4929040961781488,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7034_25550,3,3,583,Agricultural burning,0.3393872,0.3393872,0.083618656,0.29765752,0.053720847,0.22561575
23.70063,86.0769,304.13,0.4,0.37,2022-09-07,1951,n,278.18,0.61,N,2,9,2022,Monsoon,False,No OSM match,1585.4,Bare/sparse vegetation,Bokaro,Unclassified,25.94999999999999,0.4762341789963716,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7035_25552,49,47,701,Industrial,0.9406448,0.004340002,0.0043109083,0.9406448,0.015027897,0.035676368
23.70457,86.07362,306.03,0.4,0.37,2022-09-07,1951,n,278.35,0.61,N,2,9,2022,Monsoon,False,No OSM match,1423.6,Bare/sparse vegetation,Bokaro,Unclassified,27.67999999999995,0.4762341789963716,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7036_25551,78,76,723,Industrial,0.9823783,0.0024950707,0.0017256944,0.9823783,0.005955721,0.00744517
23.75766,85.85457,313.87,0.4,0.37,2022-09-07,1951,n,279.6,1.91,N,2,9,2022,Monsoon,False,No OSM match,1698.3,Bare/sparse vegetation,Bokaro,Unclassified,34.26999999999998,1.068153081183401,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7052_25486,222,194,717,Industrial,0.61704355,0.002848042,0.0034743918,0.61704355,0.04233831,0.33429572
23.67817,86.39983,305.48,0.41,0.45,2022-09-08,1932,n,284.3,1.32,N,2,9,2022,Monsoon,False,No OSM match,1087.4,Bare/sparse vegetation,Dhanbad,Unclassified,21.180000000000007,0.8415671856782186,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7028_25648,220,196,727,Industrial,0.9544686,0.00092073216,0.0013931469,0.9544686,0.03274575,0.01047181
23.72404,86.43958,302.92,0.41,0.45,2022-09-08,1932,n,285.64,1.84,N,2,9,2022,Monsoon,False,No OSM match,829.8,Bare/sparse vegetation,Dhanbad,Unclassified,17.28000000000003,1.043804052173115,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7042_25659,109,107,726,Quarry/Mining,0.61079264,0.00486705,0.009761038,0.20723711,0.61079264,0.16734219
23.72606,85.00423,306.51,0.5,0.49,2022-09-08,1932,n,279.81,1.09,N,2,9,2022,Monsoon,False,No OSM match,2422.5,Grassland,Chatra,Unclassified,26.69999999999999,0.7371640659767197,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7043_25233,79,78,717,Vegetation fire (open/scrub),0.6064311,0.073496856,0.004798685,0.22352257,0.09175081,0.6064311
23.72632,85.00677,310.77,0.5,0.49,2022-09-08,1932,n,280.05,1.17,N,2,9,2022,Monsoon,False,No OSM match,2472.9,Bare/sparse vegetation,Chatra,Unclassified,30.71999999999997,0.7747271675523681,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7043_25234,256,223,727,Quarry/Mining,0.5500349,0.00072877365,0.0009000333,0.33704814,0.5500349,0.111288175
23.74716,86.42235,303.93,0.41,0.45,2022-09-08,1932,n,286.6,2.11,N,2,9,2022,Monsoon,False,No OSM match,2129.8,Bare/sparse vegetation,Dhanbad,Unclassified,17.329999999999984,1.1346227261911428,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7049_25654,168,163,729,Industrial,0.9664216,0.00077876454,0.003218652,0.9664216,0.004231936,0.025349008
23.75179,86.41894,316.25,0.41,0.45,2022-09-08,1932,n,286.82,1.61,N,2,9,2022,Monsoon,False,No OSM match,1735.5,Bare/sparse vegetation,Dhanbad,Unclassified,29.430000000000007,0.959350221334602,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7050_25653,263,231,728,Industrial,0.99421823,0.0005105906,0.0011116461,0.99421823,0.0013125995,0.0028468696
23.75228,86.41489,305.64,0.41,0.45,2022-09-08,1932,n,285.49,1.61,N,2,9,2022,Monsoon,False,No OSM match,1896.6,Tree cover,Dhanbad,Unclassified,20.149999999999977,0.959350221334602,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7050_25652,124,119,724,Industrial,0.9910183,0.00061970454,0.0021630607,0.9910183,0.002252271,0.0039466755
23.79361,86.35423,337.05,0.42,0.61,2022-09-10,807,n,290.47,8.06,D,2,9,2022,Monsoon,False,No OSM match,893.8,Bare/sparse vegetation,Dhanbad,Unclassified,46.579999999999984,2.203869120054888,-1.0,-1.8369701987210294e-16,8,0.8660254037844387,-0.4999999999999998,1,0,1,7063_25634,342,268,729,Industrial,0.84939575,0.00012202752,0.00025687445,0.84939575,0.14888619,0.0013391612
23.6756,86.40135,308.47,0.47,0.48,2022-09-16,2022,n,289.11,1.83,N,2,9,2022,Monsoon,False,No OSM match,1293.3,Bare/sparse vegetation,Dhanbad,Unclassified,19.360000000000014,1.0402767116551463,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7028_25648,220,196,727,Industrial,0.90113115,0.008861629,0.01572584,0.90113115,0.033524334,0.04075712
23.68088,86.39773,305.67,0.47,0.48,2022-09-16,2022,n,288.7,1.83,N,2,9,2022,Monsoon,False,No OSM match,807.8,Tree cover,Dhanbad,Unclassified,16.970000000000027,1.0402767116551463,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7029_25647,229,212,726,Industrial,0.97877854,0.0010608336,0.00051137904,0.97877854,0.015433204,0.00421605
23.68179,86.39318,336.46,0.47,0.48,2022-09-16,2022,n,289.39,4.15,N,2,9,2022,Monsoon,False,No OSM match,528.9,Bare/sparse vegetation,Dhanbad,Unclassified,47.06999999999999,1.6389967146756448,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7030_25646,331,269,729,Quarry/Mining,0.94838107,0.00051228225,0.00076463964,0.04889541,0.94838107,0.0014465407
23.68269,86.38869,303.26,0.47,0.48,2022-09-16,2022,n,288.65,4.15,N,2,9,2022,Monsoon,False,No OSM match,593.8,Tree cover,Dhanbad,Unclassified,14.610000000000014,1.6389967146756448,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7030_25644,51,48,713,Quarry/Mining,0.7041265,0.033029363,0.006289198,0.2081245,0.7041265,0.04843047
23.69138,86.39069,303.88,0.47,0.48,2022-09-16,2022,n,288.89,2.18,N,2,9,2022,Monsoon,False,No OSM match,578.4,Tree cover,Dhanbad,Unclassified,14.990000000000007,1.1568811967920856,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7032_25645,277,228,727,Quarry/Mining,0.99539703,0.00039087923,0.0003443809,0.0031790596,0.99539703,0.00068864133
23.75734,86.40347,317.46,0.47,0.48,2022-09-16,2022,n,287.19,2.49,N,2,9,2022,Monsoon,False,No OSM match,1284.4,Bare/sparse vegetation,Dhanbad,Unclassified,30.269999999999985,1.249901736214336,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7052_25649,204,166,417,Vegetation fire (open/scrub),0.98696625,0.0015152919,0.004094512,0.002780442,0.004643497,0.98696625
23.75825,86.39896,303.76,0.47,0.48,2022-09-16,2022,n,287.09,1.42,N,2,9,2022,Monsoon,False,No OSM match,1027.1,Bare/sparse vegetation,Dhanbad,Unclassified,16.670000000000016,0.883767540168595,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7052_25647,191,182,727,Industrial,0.49141833,0.005500077,0.006258945,0.49141833,0.15535562,0.34146705
23.76876,86.39188,308.34,0.47,0.48,2022-09-16,2022,n,288.64,1.7,N,2,9,2022,Monsoon,False,No OSM match,558.8,Bare/sparse vegetation,Dhanbad,Unclassified,19.69999999999999,0.9932517730102832,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7055_25645,300,269,727,Quarry/Mining,0.9926069,0.0005101998,0.00028150785,0.005337729,0.9926069,0.0012637258
23.76969,86.38731,307.78,0.47,0.48,2022-09-16,2022,n,288.23,1.7,N,2,9,2022,Monsoon,False,No OSM match,819.0,Bare/sparse vegetation,Dhanbad,Unclassified,19.549999999999955,0.9932517730102832,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7056_25644,84,81,719,Quarry/Mining,0.674778,0.0036438063,0.0012481305,0.31110242,0.674778,0.009227644
23.77403,86.38828,307.96,0.47,0.48,2022-09-16,2022,n,288.37,1.7,N,2,9,2022,Monsoon,False,No OSM match,1169.6,Bare/sparse vegetation,Dhanbad,Unclassified,19.58999999999997,0.9932517730102832,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7057_25644,225,205,726,Industrial,0.9649182,0.0006131016,0.00028787303,0.9649182,0.031613186,0.0025676202
23.77744,86.39388,313.25,0.47,0.48,2022-09-16,2022,n,288.27,1.38,N,2,9,2022,Monsoon,False,No OSM match,860.4,Bare/sparse vegetation,Dhanbad,Unclassified,24.980000000000015,0.8671004876833833,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7058_25646,275,249,724,Industrial,0.6923236,0.0007390858,0.000795329,0.6923236,0.30124843,0.00489351
23.78177,86.39489,310.35,0.47,0.48,2022-09-16,2022,n,288.07,1.38,N,2,9,2022,Monsoon,False,No OSM match,967.8,Bare/sparse vegetation,Dhanbad,Unclassified,22.28000000000003,0.8671004876833833,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7059_25646,498,374,729,Industrial,0.99248624,0.00014191186,0.00014997975,0.99248624,0.0067153596,0.00050643977
23.78269,86.3903,307.31,0.47,0.48,2022-09-16,2022,n,287.8,1.38,N,2,9,2022,Monsoon,False,No OSM match,1410.3,Grassland,Dhanbad,Unclassified,19.50999999999999,0.8671004876833833,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7059_25645,467,362,728,Industrial,0.99462587,0.00011431239,0.00010565051,0.99462587,0.004758317,0.00039585202
23.79519,86.35062,318.67,0.47,0.47,2022-09-16,2022,n,287.45,4.45,N,2,9,2022,Monsoon,False,No OSM match,543.5,Bare/sparse vegetation,Dhanbad,Unclassified,31.220000000000027,1.6956156086751528,-1.0,-1.8369701987210294e-16,20,-0.8660254037844386,0.5000000000000001,0,0,1,7063_25633,353,280,729,Quarry/Mining,0.9089153,0.00038206298,0.00041489475,0.08869881,0.9089153,0.0015889843
23.68268,86.095,332.92,0.42,0.37,2022-09-18,717,n,288.45,6.94,D,2,9,2022,Monsoon,False,No OSM match,569.0,Tree cover,Bokaro,Unclassified,44.47000000000003,2.0719132752590443,-1.0,-1.8369701987210294e-16,7,0.9659258262890684,-0.2588190451025206,1,0,1,7030_25557,230,202,728,Industrial,0.99971944,1.5272923e-05,1.7625442e-05,0.99971944,0.00015643126,9.124468e-05
23.67358,86.10635,319.57,0.44,0.38,2022-09-18,1944,n,289.89,2.12,N,2,9,2022,Monsoon,False,No OSM match,961.9,Bare/sparse vegetation,Bokaro,Unclassified,29.680000000000007,1.1378330018213911,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7027_25560,18,18,717,Industrial,0.98693883,0.0037507443,0.003210471,0.98693883,0.0010985822,0.0050014188
23.67652,86.08469,310.13,0.44,0.39,2022-09-18,1944,n,290.72,1.34,N,2,9,2022,Monsoon,False,No OSM match,1414.9,Bare/sparse vegetation,Bokaro,Unclassified,19.409999999999968,0.8501509293696101,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7028_25554,304,270,720,Industrial,0.9988317,8.025883e-05,0.00014113805,0.9988317,0.00045951552,0.00048735485
23.67991,86.40003,308.58,0.43,0.38,2022-09-18,1944,n,290.34,1.23,N,2,9,2022,Monsoon,False,No OSM match,910.9,Cropland,Dhanbad,Unclassified,18.24000000000001,0.8020015854720274,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25648,168,154,722,Industrial,0.9735589,0.00062274287,0.003468882,0.9735589,0.008118501,0.014231017
23.68007,86.08525,314.18,0.44,0.39,2022-09-18,1944,n,291.04,1.51,N,2,9,2022,Monsoon,False,No OSM match,1066.9,Bare/sparse vegetation,Bokaro,Unclassified,23.139999999999983,0.9202827531436926,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25554,318,276,728,Industrial,0.9992461,6.6961555e-05,0.00012727591,0.9992461,0.00042522704,0.00013438913
23.6805,86.39582,310.53,0.43,0.38,2022-09-18,1944,n,290.24,1.23,N,2,9,2022,Monsoon,False,No OSM match,740.1,Bare/sparse vegetation,Dhanbad,Unclassified,20.289999999999964,0.8020015854720274,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25646,140,129,703,Industrial,0.8844995,0.001326288,0.0024348614,0.8844995,0.08082466,0.030914769
23.68109,86.39156,308.27,0.43,0.38,2022-09-18,1944,n,290.29,3.93,N,2,9,2022,Monsoon,False,No OSM match,616.8,Bare/sparse vegetation,Dhanbad,Unclassified,17.97999999999996,1.5953389880545987,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25645,69,65,714,Industrial,0.39892918,0.03687132,0.01715784,0.39892918,0.33902016,0.2080215
23.68303,86.09017,308.5,0.44,0.39,2022-09-18,1944,n,290.94,1.61,N,2,9,2022,Monsoon,False,No OSM match,508.4,Bare/sparse vegetation,Bokaro,Unclassified,17.560000000000002,0.959350221334602,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7030_25556,126,121,727,Industrial,0.9985726,6.267122e-05,0.00014314943,0.9985726,0.0010326358,0.00018898827
23.69544,86.07884,323.26,0.44,0.39,2022-09-18,1944,n,290.26,2.07,N,2,9,2022,Monsoon,False,No OSM match,1651.4,Cropland,Bokaro,Unclassified,33.0,1.1216775615991057,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7034_25552,80,76,709,Industrial,0.9612876,0.010088234,0.003891906,0.9612876,0.0037853543,0.02094689
23.7171,86.44079,306.01,0.43,0.38,2022-09-18,1944,n,290.45,1.18,N,2,9,2022,Monsoon,False,No OSM match,1552.5,Grassland,Dhanbad,Unclassified,15.560000000000002,0.7793248768009976,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7040_25660,177,162,723,Vegetation fire (open/scrub),0.9081967,0.0007074267,0.0036965245,0.054491512,0.032907795,0.9081967
23.7194,86.44981,312.44,0.43,0.38,2022-09-18,1944,n,291.77,1.72,N,2,9,2022,Monsoon,False,No OSM match,1951.4,Bare/sparse vegetation,Dhanbad,Unclassified,20.670000000000016,1.000631880307906,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7041_25662,264,238,722,Vegetation fire (open/scrub),0.9273257,0.0031114114,0.006385484,0.025186708,0.03799072,0.9273257
23.72,86.44559,309.28,0.43,0.38,2022-09-18,1944,n,291.73,1.72,N,2,9,2022,Monsoon,False,No OSM match,1577.7,Bare/sparse vegetation,Dhanbad,Unclassified,17.549999999999955,1.000631880307906,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7041_25661,174,162,728,Vegetation fire (open/scrub),0.49866024,0.004841376,0.010286429,0.33889964,0.14731228,0.49866024
23.72119,86.43716,306.97,0.43,0.38,2022-09-18,1944,n,290.76,1.18,N,2,9,2022,Monsoon,False,No OSM match,994.2,Bare/sparse vegetation,Dhanbad,Unclassified,16.210000000000036,0.7793248768009976,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7041_25659,31,31,664,Vegetation fire (open/scrub),0.717506,0.01250198,0.01592921,0.025703503,0.22835936,0.717506
23.72466,86.44086,312.57,0.43,0.38,2022-09-18,1944,n,291.33,1.58,N,2,9,2022,Monsoon,False,No OSM match,873.0,Bare/sparse vegetation,Dhanbad,Unclassified,21.24000000000001,0.947789398933526,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7042_25660,82,80,727,Vegetation fire (open/scrub),0.48121798,0.012381338,0.022160046,0.14264314,0.34159756,0.48121798
23.72976,85.00624,303.11,0.49,0.41,2022-09-18,1944,n,279.46,0.75,N,2,9,2022,Monsoon,False,No OSM match,2568.9,Bare/sparse vegetation,Chatra,Unclassified,23.650000000000038,0.5596157879354227,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7044_25234,167,143,726,Quarry/Mining,0.61579245,0.0010100646,0.001499858,0.28714335,0.61579245,0.09455427
23.73455,86.42094,309.11,0.43,0.38,2022-09-18,1944,n,290.41,1.8,N,2,9,2022,Monsoon,False,No OSM match,1463.6,Tree cover,Dhanbad,Unclassified,18.69999999999999,1.0296194171811583,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7045_25654,87,86,716,Industrial,0.8312806,0.002566082,0.021323778,0.8312806,0.0065936293,0.13823591
23.74274,85.50495,295.21,0.47,0.4,2022-09-18,1944,n,270.1,0.39,N,2,9,2022,Monsoon,False,No OSM match,906.7,Tree cover,Ramgarh,Unclassified,25.10999999999996,0.3293037471426004,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7048_25382,130,125,716,Industrial,0.9408186,0.00057442486,0.0016841562,0.9408186,0.04012239,0.016800351
23.74606,85.50769,297.03,0.47,0.4,2022-09-18,1944,n,266.84,0.24,N,2,9,2022,Monsoon,False,No OSM match,926.6,Grassland,Ramgarh,Unclassified,30.19,0.2151113796169455,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7049_25383,50,49,717,Industrial,0.8751965,0.004135275,0.010401604,0.8751965,0.029767394,0.0804992
23.74639,85.50547,296.45,0.47,0.4,2022-09-18,1944,n,270.07,0.32,N,2,9,2022,Monsoon,False,No OSM match,790.1,Grassland,Ramgarh,Unclassified,26.379999999999995,0.2776317365982795,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7049_25382,42,42,725,Industrial,0.9333414,0.0041903676,0.012031692,0.9333414,0.026954494,0.02348204
23.74854,86.42328,307.74,0.43,0.38,2022-09-18,1944,n,290.61,1.45,N,2,9,2022,Monsoon,False,No OSM match,1963.6,Bare/sparse vegetation,Dhanbad,Unclassified,17.129999999999995,0.8960880245566356,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7049_25655,127,125,722,Industrial,0.81897646,0.00069038727,0.0050383257,0.81897646,0.0044845296,0.1708103
23.7497,86.41486,305.52,0.43,0.38,2022-09-18,1944,n,290.14,2.25,N,2,9,2022,Monsoon,False,No OSM match,2136.3,Tree cover,Dhanbad,Unclassified,15.379999999999995,1.1786549963416462,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7050_25652,124,119,724,Industrial,0.98289526,0.00040853594,0.0021703255,0.98289526,0.002314868,0.012211011
23.75846,86.40333,320.08,0.43,0.38,2022-09-18,1944,n,290.9,2.69,N,2,9,2022,Monsoon,False,No OSM match,1170.6,Bare/sparse vegetation,Dhanbad,Unclassified,29.180000000000007,1.3056264580524355,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7052_25649,204,166,417,Vegetation fire (open/scrub),0.99067557,0.000458804,0.0031029151,0.0015543054,0.0042083333,0.99067557
23.75863,85.85567,312.47,0.45,0.39,2022-09-18,1944,n,274.68,2.05,N,2,9,2022,Monsoon,False,No OSM match,1609.8,Grassland,Bokaro,Unclassified,37.79000000000002,1.1151415906193205,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7052_25486,222,194,717,Industrial,0.60983366,0.0028077986,0.00480788,0.60983366,0.049750958,0.33279973
23.76372,86.39119,305.7,0.43,0.38,2022-09-18,1944,n,289.35,2.13,N,2,9,2022,Monsoon,False,No OSM match,727.4,Grassland,Dhanbad,Unclassified,16.349999999999966,1.1410330045520618,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7054_25645,181,174,728,Quarry/Mining,0.91511863,0.0006933232,0.001124998,0.06317643,0.91511863,0.01988658
23.76722,86.39178,314.77,0.43,0.38,2022-09-18,1944,n,292.1,2.21,N,2,9,2022,Monsoon,False,No OSM match,546.2,Bare/sparse vegetation,Dhanbad,Unclassified,22.66999999999996,1.1662709371419244,-1.0,-1.8369701987210294e-16,19,-0.9659258262890684,0.2588190451025203,0,0,1,7055_25645,300,269,727,Quarry/Mining,0.996414,0.00012366346,0.0002450674,0.0025693711,0.996414,0.0006479141
